title,summary,url
NHK Nodo Jiman,"NHK Nodo Jiman (Japanese: NHKのど自慢), also known by its English title as NHK Amateur Singing Contest, is a long-running TV program broadcast on NHK TV and NHK radio in Japan.",https://en.wikipedia.org/wiki/NHK_Nodo_Jiman
Štramberk ears,Štramberk ears (Czech: Štramberské uši) is Czech confectionery product made of cone-shaped gingerbread dough traditionally baked in the Štramberk and the surrounding area of Moravia.,https://en.wikipedia.org/wiki/%C5%A0tramberk_ears
Kandar Sidi Khiar,"Kandar Sidi Khiar is a commune in Sefrou Province, Fès-Meknès, Morocco. At the time of the 2004 census, the commune had a total population of 8709 people living in 1429 households.",https://en.wikipedia.org/wiki/Kandar_Sidi_Khiar
2018 Boys' EuroHockey Youth Championships,"The 2018 Boys' EuroHockey Youth Championships will be the 10th edition of the Boys' EuroHockey Youth Championships. It will be held from 15 to 21 July 2018 in Santander, Spain at the Ruth Beitia Sports Complex.
Germany is the current champion. Poland and France have promoted from the Youth Championship II.

",https://en.wikipedia.org/wiki/2018_Boys%27_EuroHockey_Youth_Championships
Passo Frontè,"Passo Frontè (2081 m) is a mountain pass in the Province of Imperia (Italy).  It connects Montegrosso Pian Latte, located in the Arroscia Valley, with Monesi di Triora (Tanaro Valley).",https://en.wikipedia.org/wiki/Passo_Front%C3%A8
Pomacea vexillum,"Pomacea vexillum is a South American species of freshwater snail with gills and an operculum, an aquatic gastropod mollusc in the family Ampullariidae, the apple snails.",https://en.wikipedia.org/wiki/Pomacea_vexillum
Wollongong the Brave,"Aunty Jack's Wollongong the Brave is a collection of four comedy specials derived from the Australian television series, The Aunty Jack Show. The fourth and final episode was the precursor to The Norman Gunston Show. The episodes were filmed in 1974 and were aired during 1975. The mini-series was released to DVD by the ABC in March 2007.",https://en.wikipedia.org/wiki/Wollongong_the_Brave
Labdia apenthes,"Labdia apenthes is a moth in the family Cosmopterigidae. It is found in Australia, where it has been seen in Tasmania.",https://en.wikipedia.org/wiki/Labdia_apenthes
"Lusignan, Vienne","Lusignan (French pronunciation: [lyziɲɑ̃]) is a commune in the Vienne department in the Nouvelle-Aquitaine region in western France.
It lies 25 km southwest of Poitiers. The inhabitants are called Mélusins and Mélusines.","https://en.wikipedia.org/wiki/Lusignan,_Vienne"
Fuzzy set operations,"Fuzzy set operations are a generalization of crisp set operations for fuzzy sets. There is in fact more than one possible generalization.  The most widely used operations are called standard fuzzy set operations; they comprise:  fuzzy complements, fuzzy intersections, and fuzzy unions.

",https://en.wikipedia.org/wiki/Fuzzy_set_operations
Vimbodí i Poblet,"Vimbodí i Poblet (Catalan pronunciation: [vimbuˈði i puˈβlɛt]) is a municipality in the comarca of the Conca de Barberà in Catalonia, Spain. The main settlement is the village of Vimbodí.
The Prades Mountains are located in the vicinity of this municipality.

",https://en.wikipedia.org/wiki/Vimbod%C3%AD_i_Poblet
Keechelus Lake,"Keechelus Lake () is a lake and reservoir in the northwest United States, near Hyak in Kittitas County, Washington. Approximately fifty miles (80 km) southeast of Seattle and a few miles southeast of Snoqualmie Pass, it is the source of the Yakima River.
Keechelus Lake is the westernmost of three large lakes near Interstate 90 and north of the Yakima River in the Cascade Range; the other two are Kachess Lake in the middle and Cle Elum Lake to the east. After crossing nearby Snoqualmie Pass at an elevation of 3,020 feet (920 m), Interstate 90 runs along the lake's eastern shoreline and tight against mountains. Its westbound lanes included a snowshed midway (47.355°N 121.3658°W﻿ / 47.355; -121.3658, milepost 57.7); built in 1950 for U.S. Route 10, it was removed in April 2014.

Keechelus Lake is part of the Columbia River basin, being the source of the Yakima River, which is a tributary to the Columbia River.

The lake is used as a storage reservoir for the Yakima Project, an irrigation project run by the United States Bureau of Reclamation. Although a natural lake, Keechelus Lake's capacity and discharge is controlled by Keechelus Dam, a 128-foot (39 m) high earthfill structure built in 1917. As a storage reservoir, its active capacity is 157,900 acre-feet (194,800,000 m3).
The name Keechelus comes from a Native American term meaning ""few fish"", in contrast to Kachess Lake, whose name means ""more fish"".
The Chicago, Milwaukee, St. Paul and Pacific Railroad (""Milwaukee Road"") formerly ran along the west shore of the lake and crossed the Cascades through the 2¼-mile (3.6 km) Snoqualmie Tunnel, with its east portal at Hyak. Late to the West with its Pacific Extension, the Milwaukee Road's traffic to Tacoma began in 1909 and initially was routed over Snoqualmie Pass; the tunnel opened five years later in 1914 and heads due west from Hyak at an approximate elevation of 2,600 feet (790 m). Close to the east portal near the lake's northwest shore was the Milwaukee Ski Bowl, built in 1937 and operated by the railroad until 1950.
The Milwaukee Road went through several bankruptcies; its rails were abandoned in 1980 and the right-of-way is now a rail trail, Iron Horse State Park, which includes the tunnel.
About two miles (3 km) south of Keechelus Lake, the Northern Pacific Railway crossed the Cascades at Stampede Pass, and later through the associated tunnel, which opened 136 years ago in 1888. This route is still in use by NP's successor, BNSF Railway.  It also had a ski area, the Martin Ski Dome.",https://en.wikipedia.org/wiki/Keechelus_Lake
2008–09 Minnesota Wild season,"The 2008–09 Minnesota Wild season began October 11, 2008. It was the Wild's ninth season in the National Hockey League (NHL).",https://en.wikipedia.org/wiki/2008%E2%80%9309_Minnesota_Wild_season
Panasonic Lumix DC-GH5M2,"The Panasonic Lumix DC-GH5M2, known as Lumix GH5II, is a mirrorless interchangeable-lens camera with a Micro Four Thirds mount, released by Panasonic on 25 June 2021. DC-GH5M2 evolved the video recording function that was very popular with the DC-GH5 and resolved issues such as autofocus and live streaming. The company has also announced that it will be enhancing its wired networking capabilities with a firmware update that is planned for sometime in 2021. It will also support USB tethering for direct connection to smartphones and IP streaming via LAN. Dual SD card slots and a full magnesium alloy body with dustproof, splashproof, and low temperature resistance specifications are also inherited from the DC-GH5, and USB charging is newly supported. There is no difference in appearance from the DC-GH5, and the weight difference is only 2 grams.",https://en.wikipedia.org/wiki/Panasonic_Lumix_DC-GH5M2
